,id,county,median_income,temp,total_population,elev_in_ft,employed_population_over16,18_24_college_grad_enroll,median_gross_rent_dollars,employed,unemployed,percent_insured,mean_hours_worked,median_age_workers_16_to_64,mean_travel_time_to_work_min,perc_pop_25plus_bach_or_higher,perc_k_12_enrollment,label
623,0500000US17127,"Massac County, Illinois",40977,71.5,14169,378.1335878,5636,225,692,5234,214,94.6,38.6,41.3,23.0,13.9,81.1,192
624,0500000US17129,"Menard County, Illinois",60486,69.6,12297,565.2938144,6223,198,783,5630,245,97.4,39.2,41.5,27.1,24.0,76.9,25
625,0500000US17131,"Mercer County, Illinois",54757,69.2,15699,683.6905371,7531,290,655,6825,304,97.1,39.9,43.1,26.8,17.4,77.3,136
626,0500000US17133,"Monroe County, Illinois",70859,72.1,34962,526.5515151999998,18127,912,872,16619,493,97.5,38.7,42.3,29.6,35.0,73.5,81
627,0500000US17135,"Montgomery County, Illinois",46966,69.4,28288,636.9462151,11571,400,644,10571,504,96.4,39.4,41.5,25.0,16.7,75.8,39
628,0500000US17137,"Morgan County, Illinois",45978,69.8,32915,611.7148289,15573,1979,720,13924,811,96.4,37.5,39.4,20.4,19.3,60.5,39
629,0500000US17139,"Moultrie County, Illinois",49681,69.9,14526,660.4683544,7045,245,709,6073,209,84.0,39.3,41.2,23.3,18.6,78.6,169
630,0500000US17141,"Ogle County, Illinois",54849,67.8,51788,807.4336735,25032,1110,745,22862,1275,95.3,40.3,43.1,25.9,21.4,74.7,136
631,0500000US17143,"Peoria County, Illinois",51147,70.3,181830,623.8255813999998,81821,7323,798,75728,5749,94.6,37.7,39.4,18.4,30.6,66.7,71
632,0500000US17145,"Perry County, Illinois",42478,71.1,20945,454.06552710000005,8126,371,576,7526,429,96.1,39.0,42.3,24.3,12.5,71.0,192
633,0500000US17147,"Piatt County, Illinois",66261,70.0,16673,690.5021097,8268,280,851,7518,363,96.1,38.9,42.7,23.3,28.6,74.1,81
634,0500000US17149,"Pike County, Illinois",40588,70.1,14739,578.1153846,6815,233,568,6199,372,95.1,39.3,41.5,26.3,17.8,76.8,130
635,0500000US17151,"Pope County, Illinois",39223,70.5,3763,502.173913,1138,43,313,992,210,96.0,36.5,46.3,36.5,13.1,84.8,130
636,0500000US17153,"Pulaski County, Illinois",31980,72.1,5193,375.0903614,1830,112,519,1657,160,94.6,36.4,40.6,26.9,12.5,76.7,42
637,0500000US17155,"Putnam County, Illinois",56358,69.3,5637,606.952,2906,93,693,2652,65,97.4,40.5,44.9,25.2,16.6,79.1,136
638,0500000US17157,"Randolph County, Illinois",48158,71.5,30163,481.5022124,13190,641,680,12112,578,94.8,39.0,40.7,24.4,13.3,73.3,169
639,0500000US17159,"Richland County, Illinois",44127,70.5,15813,475.7088608,7165,210,566,6428,407,95.7,37.9,42.1,19.6,21.0,73.6,192
640,0500000US17161,"Rock Island County, Illinois",48817,69.3,144672,641.8360656000001,67890,5481,748,61565,3532,94.8,37.8,39.9,19.8,23.5,67.7,169
641,0500000US17165,"Saline County, Illinois",38258,70.2,23768,424.4122807,9902,437,622,9098,668,95.8,38.4,38.9,23.6,19.2,73.6,130
642,0500000US17167,"Sangamon County, Illinois",56167,69.4,196343,595.3502603999998,94128,6386,820,87005,5128,96.1,37.9,40.9,19.6,34.5,68.2,80
643,0500000US17169,"Schuyler County, Illinois",47723,69.8,6902,585.9244792000002,2893,101,672,2576,185,90.6,39.6,40.7,25.4,20.4,78.8,39
644,0500000US17171,"Scott County, Illinois",47222,70.0,4949,543.880829,2311,106,542,2129,132,97.3,38.1,43.7,27.9,15.8,74.2,39
645,0500000US17173,"Shelby County, Illinois",47850,69.6,20990,635.2686567000002,10426,374,653,9447,356,96.1,39.2,42.7,24.7,16.8,77.6,39
646,0500000US17175,"Stark County, Illinois",50085,68.9,5400,726.2774566,2479,122,630,2221,57,94.6,39.6,43.6,26.1,17.0,78.6,166
647,0500000US17177,"Stephenson County, Illinois",45331,66.3,44630,854.2613636,20922,998,651,18564,1354,94.3,38.8,43.5,22.1,19.6,71.6,198
648,0500000US17179,"Tazewell County, Illinois",58194,70.4,131343,619.4115282,62800,3607,741,58106,2549,96.2,38.3,41.1,21.3,26.3,71.1,70
649,0500000US17181,"Union County, Illinois",42606,71.3,17244,523.241791,6962,285,612,6405,433,94.2,38.6,42.5,24.6,21.7,81.3,192
650,0500000US17183,"Vermilion County, Illinois",42977,68.9,74188,657.1854396000001,31285,1377,685,28536,2028,94.3,38.5,41.1,19.6,14.7,76.9,103
651,0500000US17185,"Wabash County, Illinois",47491,71.2,11361,442.1812865,5412,295,633,4918,151,92.9,39.0,42.5,20.3,18.2,72.0,169
652,0500000US17187,"Warren County, Illinois",43699,69.1,16835,725.7105263,7948,1230,628,7173,583,96.0,37.5,40.1,19.4,22.8,61.1,39
653,0500000US17189,"Washington County, Illinois",53202,70.9,13761,490.9494048,7110,250,716,6465,295,96.5,41.2,42.0,24.6,20.9,76.7,0
654,0500000US17191,"Wayne County, Illinois",44993,70.7,16179,440.954323,7370,362,626,6631,179,91.7,40.1,42.1,24.7,15.4,75.8,192
655,0500000US17193,"White County, Illinois",44648,70.9,13877,409.5242718,5939,261,552,5375,400,95.2,39.6,41.7,24.4,15.5,75.7,192
656,0500000US17195,"Whiteside County, Illinois",47401,68.5,55691,655.6654545,26264,984,695,23703,1030,95.3,38.2,42.0,19.0,18.2,75.8,39
657,0500000US17197,"Will County, Illinois",76101,68.8,696355,651.9773405000002,351095,25844,1176,325792,15087,95.0,38.5,41.6,33.0,34.3,71.4,31
658,0500000US17199,"Williamson County, Illinois",44453,70.4,67153,463.5695142,28866,1712,735,27096,1497,94.7,38.4,40.9,22.4,24.3,73.0,192
659,0500000US17201,"Winnebago County, Illinois",48225,66.8,285350,781.0123675,132720,7086,799,121032,9992,94.1,38.5,40.7,22.6,22.9,72.8,46
660,0500000US17203,"Woodford County, Illinois",65852,69.8,38467,713.6016484,18653,1463,758,16853,636,96.0,37.9,41.0,22.4,33.2,70.4,81
661,0500000US18001,"Adams County, Indiana",48188,67.8,35809,824.2644627999998,15495,515,624,14178,474,80.8,38.3,39.8,21.9,15.5,81.8,166
662,0500000US18003,"Allen County, Indiana",49092,67.6,385410,790.4129128999998,182422,11755,773,166861,8045,91.4,38.5,39.3,21.6,28.5,71.4,46
663,0500000US18005,"Bartholomew County, Indiana",55050,68.5,82208,672.2832168,40151,1463,937,36627,1581,91.4,39.2,39.6,19.7,33.5,74.8,136
664,0500000US18007,"Benton County, Indiana",47046,68.5,8719,755.7622951000002,4177,142,708,3751,118,90.6,39.5,41.7,27.6,16.1,79.8,39
665,0500000US18009,"Blackford County, Indiana",38190,67.8,12112,889.8760331,5194,195,644,4717,293,94.5,39.2,41.9,23.0,13.5,78.9,72
666,0500000US18011,"Boone County, Indiana",67552,67.8,70812,910.95053,34202,1541,1011,31382,635,95.5,40.2,41.9,25.8,49.3,76.4,81
667,0500000US18013,"Brown County, Indiana",54615,68.1,15475,736.2579853,7042,190,841,6302,321,91.1,38.8,45.8,33.8,28.9,73.0,136
668,0500000US18015,"Carroll County, Indiana",52005,68.2,20306,674.3052632,9367,402,691,8490,204,91.8,40.3,42.1,28.6,16.7,79.6,166
669,0500000US18017,"Cass County, Indiana",42290,67.8,37870,706.4407407000001,17738,836,650,16102,801,90.6,39.2,42.5,20.2,13.3,77.1,103
670,0500000US18019,"Clark County, Indiana",51699,70.2,121093,547.1935484,58218,2869,845,52723,2762,92.8,39.1,40.3,23.7,21.2,72.7,0
671,0500000US18021,"Clay County, Indiana",47602,69.7,26466,622.0928571000002,12009,464,670,10919,485,96.0,39.8,41.4,29.0,17.0,78.9,39
672,0500000US18023,"Clinton County, Indiana",48478,67.8,33190,851.8289474,15183,701,726,13673,504,89.9,38.9,40.5,22.4,16.3,81.7,166
673,0500000US18025,"Crawford County, Indiana",38695,69.3,10526,648.3430962,4247,119,673,3855,150,93.3,39.2,42.1,34.7,10.3,81.7,130
674,0500000US18027,"Daviess County, Indiana",47342,70.7,33381,505.0921053,14545,373,692,12828,426,74.1,39.7,38.9,26.0,13.2,87.3,169
675,0500000US18029,"Dearborn County, Indiana",58680,68.7,50679,738.5672727000001,24757,1182,744,22635,708,95.0,38.7,42.5,29.4,22.9,77.5,136
676,0500000US18031,"Decatur County, Indiana",49799,68.0,26472,899.0430622000001,13247,432,791,11945,407,94.1,40.5,40.8,21.8,20.6,80.5,166
677,0500000US18035,"Delaware County, Indiana",38830,68.1,111903,937.063253,52763,15498,727,48781,3240,91.9,35.9,34.4,20.8,23.7,44.1,72
678,0500000US18037,"Dubois County, Indiana",53513,70.0,43637,523.7111801,22529,915,660,20213,414,95.2,40.6,42.1,18.5,23.7,76.0,0
679,0500000US18039,"Elkhart County, Indiana",47913,67.2,207047,818.4091954,97025,4134,810,87630,3776,85.4,38.7,39.8,19.4,19.8,81.7,46
680,0500000US18041,"Fayette County, Indiana",39379,67.3,23398,919.2323944,10070,447,705,9205,429,90.3,40.4,42.2,26.8,13.3,77.8,72
681,0500000US18043,"Floyd County, Indiana",54914,70.3,80484,634.0248962999998,38812,2478,796,35465,1289,95.2,38.9,41.6,23.3,29.6,70.0,0
682,0500000US18045,"Fountain County, Indiana",46760,68.8,16479,635.9375,7601,194,674,6939,280,92.1,39.6,42.8,24.9,14.9,76.5,39
683,0500000US18047,"Franklin County, Indiana",51748,67.8,22785,829.2517241,11301,347,676,10385,268,94.6,39.5,43.6,29.6,21.1,81.0,166
684,0500000US18049,"Fulton County, Indiana",45332,67.8,20480,785.7381974,9330,544,690,8442,391,89.5,40.4,40.7,22.6,15.8,72.8,39
685,0500000US18051,"Gibson County, Indiana",48303,71.3,33011,457.2575251,16591,1008,659,15029,421,93.7,40.3,41.4,21.5,18.0,75.1,169
686,0500000US18053,"Grant County, Indiana",40294,67.8,66674,850.7138728,29082,5327,700,26573,1948,91.4,36.8,38.2,19.0,17.9,57.1,103
687,0500000US18055,"Greene County, Indiana",45397,69.7,30803,591.6096257,14333,559,636,13059,608,92.1,38.4,41.9,28.3,14.9,77.1,39
688,0500000US18057,"Hamilton County, Indiana",86222,67.8,347467,827.3714286000002,172742,8741,1176,159511,4011,95.6,39.8,41.1,25.4,59.3,75.3,191
689,0500000US18059,"Hancock County, Indiana",66606,67.7,79840,882.6689895,39099,1762,895,36123,737,93.7,40.0,42.0,26.7,30.8,74.3,81
690,0500000US18061,"Harrison County, Indiana",52128,70.0,39654,664.1311475,17546,756,732,16178,855,93.5,38.6,43.4,31.3,18.7,76.5,0
691,0500000US18063,"Hendricks County, Indiana",70163,68.0,174788,857.5067265,86609,4202,1076,80136,2842,93.9,39.4,41.2,26.8,37.0,74.5,81
692,0500000US18065,"Henry County, Indiana",41855,67.1,48914,1029.2691220000004,19851,809,721,18420,975,93.0,39.8,41.0,27.3,16.4,78.1,28
693,0500000US18067,"Howard County, Indiana",44226,67.4,83658,821.8638132,37078,1799,700,34150,1805,92.9,38.9,41.0,19.8,21.6,74.6,28
694,0500000US18069,"Huntington County, Indiana",46945,67.4,36662,793.8029557,18586,1471,703,16977,412,92.2,37.8,40.6,21.5,20.1,67.4,39
695,0500000US18071,"Jackson County, Indiana",47000,68.8,46428,606.3625,20694,491,767,19011,866,91.6,40.4,40.5,21.0,16.7,79.4,39
696,0500000US18073,"Jasper County, Indiana",55374,68.4,32918,679.8255813999998,15558,995,796,14062,461,93.4,39.1,40.9,28.1,14.3,73.8,136
697,0500000US18075,"Jay County, Indiana",41021,67.6,20478,909.8852459,9616,176,677,8766,314,91.1,39.3,41.7,20.6,11.4,83.3,103
698,0500000US18077,"Jefferson County, Indiana",45718,69.3,33147,704.3006536,14357,1306,742,13366,543,92.8,39.1,40.9,24.0,17.9,65.1,39
699,0500000US18079,"Jennings County, Indiana",44736,68.8,27613,679.8632075,13854,626,714,12581,323,91.3,40.5,42.1,24.7,12.0,74.6,39
700,0500000US18081,"Johnson County, Indiana",62147,68.1,161765,770.1009389999998,78779,4434,955,73172,2443,93.1,39.6,40.1,26.9,32.7,73.0,129
701,0500000US18083,"Knox County, Indiana",42725,71.2,36282,464.37313430000006,18220,2352,659,16147,611,92.3,39.2,38.7,20.1,16.9,60.3,192
702,0500000US18085,"Kosciusko County, Indiana",52821,67.6,80240,854.0390456,39704,2047,788,36183,1220,90.0,39.8,40.0,19.3,23.3,74.7,136
703,0500000US18089,"Lake County, Indiana",50135,68.5,498700,625.576845,219897,14256,886,202770,14550,92.4,38.8,40.8,29.2,22.6,72.4,183
704,0500000US18093,"Lawrence County, Indiana",45875,68.7,45011,646.1864952000002,20914,970,686,18977,776,91.6,39.3,42.6,23.7,15.8,75.7,39
705,0500000US18095,"Madison County, Indiana",44195,68.0,130129,873.6033653999998,57537,3236,774,52240,3050,91.8,38.5,40.1,26.2,18.4,73.8,184
706,0500000US18097,"Marion County, Indiana",42168,68.3,977203,770.5027349999998,464897,31974,889,432520,26872,89.5,38.9,37.6,23.7,30.9,69.0,43
707,0500000US18099,"Marshall County, Indiana",48485,67.5,46095,800.6544342999998,21088,814,754,19253,1008,87.4,38.9,42.5,22.4,19.7,78.5,166
708,0500000US18101,"Martin County, Indiana",44589,69.8,9812,549.3095238,4705,231,540,4204,93,93.5,39.8,41.8,25.3,13.7,75.0,39
709,0500000US18103,"Miami County, Indiana",45184,67.7,35962,767.9325842999998,15293,771,714,13943,667,91.4,39.1,41.0,24.1,13.0,74.0,39
710,0500000US18105,"Monroe County, Indiana",42404,68.2,139718,723.9435897000002,73499,31570,920,67609,3551,93.1,34.4,30.8,19.5,45.7,27.9,184
711,0500000US18107,"Montgomery County, Indiana",48213,68.3,37936,772.59375,18944,1174,684,17261,669,91.6,39.3,40.7,21.7,18.2,73.4,166
712,0500000US18109,"Morgan County, Indiana",55432,68.3,71780,715.9058116,33408,1520,837,30408,1514,93.0,38.8,42.6,29.1,17.3,76.2,136
713,0500000US18111,"Newton County, Indiana",46895,68.6,13830,669.6132597,6139,249,707,5438,484,93.1,39.6,42.9,30.7,11.9,82.0,39
714,0500000US18113,"Noble County, Indiana",49331,67.4,47457,919.5159574,22957,670,712,21231,655,91.4,40.0,41.0,22.2,13.7,82.1,166
715,0500000US18115,"Ohio County, Indiana",48780,69.3,5940,680.6438356000001,2932,76,669,2649,50,94.9,41.2,43.6,29.1,14.7,76.6,166
716,0500000US18117,"Orange County, Indiana",39812,69.4,19867,636.0763052,8706,253,623,7878,297,92.3,39.8,42.3,24.6,10.9,83.6,103
717,0500000US18119,"Owen County, Indiana",43948,68.9,21321,659.6376812000002,9683,251,696,8687,452,89.1,39.3,43.0,31.4,13.1,79.1,39
718,0500000US18121,"Parke County, Indiana",40781,69.0,16156,614.3613445000002,6623,329,619,5944,336,86.4,40.1,42.3,27.8,12.0,80.2,103
719,0500000US18123,"Perry County, Indiana",47470,68.8,19170,526.6937669,8372,212,571,7604,236,95.8,39.3,42.2,24.0,16.1,77.6,39
720,0500000US18125,"Pike County, Indiana",44399,70.9,12250,484.2734694,5650,202,576,5057,208,96.0,40.3,42.7,24.7,14.1,75.9,192
721,0500000US18127,"Porter County, Indiana",63926,68.1,173215,703.5563025,79993,6602,933,74538,3254,94.2,39.2,41.0,27.8,28.4,69.8,129
722,0500000US18129,"Posey County, Indiana",58101,71.4,25222,402.4081633,12401,715,688,11287,471,95.2,39.0,42.4,22.8,21.9,73.9,70
723,0500000US18131,"Pulaski County, Indiana",43836,68.1,12514,697.3983051,5450,113,652,4980,372,92.7,40.2,41.5,24.8,12.8,80.7,39
724,0500000US18133,"Putnam County, Indiana",51355,68.2,36726,769.1157555999998,16558,3149,787,15113,466,94.1,38.2,38.4,26.0,16.8,56.9,166
725,0500000US18135,"Randolph County, Indiana",40810,66.9,24502,1074.496774,11372,358,685,10244,570,90.6,39.9,41.9,25.0,14.3,80.5,28
726,0500000US18137,"Ripley County, Indiana",51170,68.0,28995,897.2881356,13966,428,693,12521,649,91.8,38.9,41.0,28.4,18.0,80.6,166
727,0500000US18139,"Rush County, Indiana",45121,67.6,16752,949.9051724,7563,401,709,6979,347,90.2,41.4,42.5,25.9,13.9,79.9,92
728,0500000US18143,"Scott County, Indiana",44442,69.5,24384,589.4318182,10135,373,789,9507,488,91.5,40.5,41.9,25.5,12.0,79.0,39
729,0500000US18145,"Shelby County, Indiana",53584,68.1,45055,775.9964788999998,22227,771,801,20186,719,93.1,39.6,42.4,24.3,18.7,79.0,136
730,0500000US18147,"Spencer County, Indiana",55247,69.8,19810,435.9285714,9938,285,708,8936,238,95.8,39.6,43.0,26.3,15.2,78.6,0
731,0500000US18149,"Starke County, Indiana",42208,67.9,23371,704.2442396,9751,310,697,8953,444,94.8,38.5,42.2,29.5,11.9,80.9,103
732,0500000US18151,"Steuben County, Indiana",48472,66.4,34435,987.2354651,17584,1442,783,15749,504,92.4,39.4,42.6,21.6,21.8,70.4,198
733,0500000US18153,"Sullivan County, Indiana",45023,70.8,20817,513.0340136,8591,263,667,7741,378,90.2,39.3,40.9,23.2,12.1,78.3,192
734,0500000US18155,"Switzerland County, Indiana",44061,69.5,9737,684.1420764999998,4519,68,679,4182,259,89.1,39.7,41.1,36.2,10.9,81.8,39
735,0500000US18157,"Tippecanoe County, Indiana",45932,68.8,186251,663.7755682,96929,33865,851,89477,3636,92.1,36.4,31.5,17.7,38.7,38.2,184
736,0500000US18159,"Tipton County, Indiana",51613,67.6,15359,872.6984127000002,7530,239,798,6771,224,92.7,39.8,44.2,24.5,24.7,80.5,166
737,0500000US18161,"Union County, Indiana",44277,67.1,7087,953.5,3395,126,797,3210,41,90.4,40.9,42.6,25.1,18.5,71.5,28
738,0500000US18163,"Vanderburgh County, Indiana",43046,71.7,180136,420.5034965,88298,8259,789,81148,3874,92.3,38.9,38.6,19.4,27.0,65.0,171
739,0500000US18165,"Vermillion County, Indiana",43600,69.2,15439,564.9494382,6771,263,667,6243,418,94.1,39.6,42.6,25.3,14.2,78.9,39
740,0500000US18167,"Vigo County, Indiana",40313,70.1,106153,533.5267857,48625,9657,746,44413,3056,92.6,37.2,36.2,20.5,25.1,52.8,130
741,0500000US18169,"Wabash County, Indiana",45649,67.6,30976,765.9644128,14712,1242,706,13226,675,92.0,38.1,40.7,20.8,18.1,70.9,39
742,0500000US18171,"Warren County, Indiana",56042,68.6,8440,644.4475137999998,3974,148,740,3597,160,94.6,40.7,44.7,25.1,19.4,78.7,136
743,0500000US18173,"Warrick County, Indiana",62185,70.7,63898,436.3517241,31695,1286,865,28718,848,95.3,40.2,42.2,23.9,30.3,77.2,25
744,0500000US18175,"Washington County, Indiana",41289,69.0,28182,729.8240222999998,12238,481,674,10955,597,91.2,40.1,42.0,32.3,13.4,77.3,103
745,0500000US18177,"Wayne County, Indiana",38494,66.6,66553,1012.164948,30108,2333,688,27441,1449,88.1,39.1,40.1,20.2,18.2,69.2,72
746,0500000US18179,"Wells County, Indiana",51101,67.6,28180,834.9506173,13966,574,702,12476,371,93.7,38.6,41.7,22.9,18.2,79.4,166
747,0500000US18181,"White County, Indiana",52154,68.5,24688,684.0680851,11283,371,706,10020,379,90.5,40.5,42.3,25.5,16.4,79.2,166
748,0500000US18183,"Whitley County, Indiana",54389,67.3,34191,860.35,17204,637,722,15630,599,92.3,39.9,42.4,24.0,20.7,76.0,136
749,0500000US19001,"Adair County, Iowa",46526,67.4,7496,1297.875519,3506,73,585,3115,107,95.6,42.1,43.4,25.1,18.5,74.8,92
750,0500000US19003,"Adams County, Iowa",48043,68.0,3704,1193.776471,1674,37,549,1526,67,94.2,41.7,44.5,21.3,15.6,81.3,92
751,0500000US19005,"Allamakee County, Iowa",45890,63.5,14061,924.8953771,6752,428,620,5891,198,92.4,41.0,43.1,23.3,17.8,71.4,153
752,0500000US19007,"Appanoose County, Iowa",41394,69.1,12317,967.4181818,5263,243,624,4602,331,92.2,38.8,42.6,21.0,16.3,73.5,103
753,0500000US19009,"Audubon County, Iowa",46979,66.3,5674,1330.989305,2906,84,582,2575,43,94.8,41.0,43.7,18.5,17.1,79.4,198
754,0500000US19011,"Benton County, Iowa",60606,66.0,25575,860.9657894999998,13269,348,640,12020,370,97.8,39.6,43.3,24.5,22.1,80.5,36
755,0500000US19013,"Black Hawk County, Iowa",48369,66.0,131144,892.3678571,69185,11649,801,63495,2585,95.0,37.0,35.6,16.2,29.1,53.2,198
756,0500000US19015,"Boone County, Iowa",52985,67.1,26715,1055.062827,14064,716,742,12772,328,97.2,39.5,42.1,22.7,25.3,70.5,136
757,0500000US19017,"Bremer County, Iowa",62163,65.0,24988,983.9605263,13158,2027,661,11758,266,97.4,38.0,39.3,20.7,30.7,54.6,134
758,0500000US19019,"Buchanan County, Iowa",56150,64.8,20565,969.2034384,10518,284,678,9487,182,94.9,41.0,41.8,23.7,21.5,77.9,9
759,0500000US19021,"Buena Vista County, Iowa",48195,65.7,20823,1371.587879,10343,1129,706,9189,535,91.1,38.9,37.9,14.2,19.7,69.6,198
760,0500000US19023,"Butler County, Iowa",52360,65.7,14334,978.8195719,7202,222,598,6462,184,96.7,39.4,42.9,22.7,17.3,80.8,82
761,0500000US19025,"Calhoun County, Iowa",44921,66.5,9927,1200.009934,4314,199,588,3790,92,96.5,39.6,41.6,19.0,18.7,75.4,198
762,0500000US19027,"Carroll County, Iowa",50559,66.7,20760,1271.961078,10628,364,621,9487,204,98.0,40.5,42.6,13.7,22.4,78.0,47
763,0500000US19029,"Cass County, Iowa",43750,67.3,13127,1225.470149,6370,136,646,5568,122,95.6,39.9,43.7,18.3,20.1,79.3,92
764,0500000US19031,"Cedar County, Iowa",59047,67.6,18505,775.0649718,9634,382,719,8614,266,97.8,40.3,42.6,25.3,22.2,79.4,36
765,0500000US19033,"Cerro Gordo County, Iowa",46122,64.5,43127,1164.800813,22181,1257,707,19779,792,95.1,38.4,41.8,16.9,23.6,71.2,198
766,0500000US19035,"Cherokee County, Iowa",48599,65.5,11658,1321.435185,5822,71,550,5201,187,95.9,40.1,43.2,16.6,22.2,78.8,198
767,0500000US19037,"Chickasaw County, Iowa",47040,63.7,12012,1099.695652,6519,168,630,5734,86,94.0,40.1,44.1,19.7,17.2,78.7,198
768,0500000US19039,"Clarke County, Iowa",43327,69.0,9748,1088.1128210000004,4615,179,783,4086,85,93.6,39.8,42.5,23.9,16.0,78.3,92
769,0500000US19041,"Clay County, Iowa",50389,65.0,16384,1354.237057,8111,237,700,7218,339,96.2,39.9,41.3,16.9,22.7,76.1,82
770,0500000US19043,"Clayton County, Iowa",48007,64.1,17043,881.8261537999998,9087,278,648,7962,156,94.1,40.7,43.8,22.1,17.7,78.8,153
771,0500000US19045,"Clinton County, Iowa",50498,68.2,46460,677.9551723999998,22152,1042,683,20223,951,96.3,39.4,42.2,19.8,17.9,75.4,166
772,0500000US19047,"Crawford County, Iowa",48084,66.5,16525,1292.356037,7824,480,631,7016,496,91.3,42.2,41.9,16.7,14.3,71.2,198
773,0500000US19049,"Dallas County, Iowa",76320,68.1,99678,981.375,47496,1580,1045,43378,968,96.9,40.4,38.7,21.0,50.4,73.8,44
774,0500000US19051,"Davis County, Iowa",48888,69.2,9110,826.2451613,4202,70,631,3567,128,73.6,40.0,40.2,22.1,19.5,81.9,166
775,0500000US19053,"Decatur County, Iowa",38560,69.1,7645,1067.128655,3666,872,567,3270,133,90.7,37.0,35.5,24.0,25.0,53.1,72
776,0500000US19055,"Delaware County, Iowa",58274,64.5,17488,990.5014493,9258,445,621,8169,128,97.0,41.3,43.9,22.5,16.6,77.2,134
777,0500000US19057,"Des Moines County, Iowa",44423,69.6,38910,653.1425926,19045,765,778,17003,882,95.1,38.7,41.7,16.8,20.1,76.3,39
778,0500000US19059,"Dickinson County, Iowa",57265,64.6,17703,1432.190265,9204,253,844,8018,143,95.9,39.8,42.7,16.2,33.6,73.5,134
779,0500000US19061,"Dubuque County, Iowa",54605,65.3,99266,870.5231787999999,50533,5218,783,45550,1616,96.2,38.3,39.9,16.7,30.8,63.6,9
780,0500000US19063,"Emmet County, Iowa",47795,64.7,9388,1293.361314,4721,740,694,4126,163,93.6,37.8,41.6,18.8,18.8,59.0,198
